name_company,sector,technology,production_unit,year,production,emission_factor,country_of_domicile,plant_location,is_ultimate_owner,is_ultimate_listed_owner,ald_timestamp
sunshine oilsands ltd,power,gascap,MW,2028,6008.407412,NA,IS,AU,TRUE,TRUE,1994Q1
sunshine oilsands ltd,power,gascap,MW,2029,6215.642918,NA,IS,AU,TRUE,TRUE,1994Q1
sunshine oilsands ltd,power,gascap,MW,2030,6422.878425,NA,IS,AU,TRUE,TRUE,1994Q1
sunshine oilsands ltd,power,gascap,MW,2031,6630.113931,NA,IS,AU,TRUE,TRUE,1994Q1
sunshine oilsands ltd,power,gascap,MW,2032,6837.349437,NA,IS,AU,TRUE,TRUE,1994Q1
sunshine oilsands ltd,power,gascap,MW,2033,7044.584943,NA,IS,AU,TRUE,TRUE,1994Q1
sunshine oilsands ltd,power,gascap,MW,2034,7251.820449,NA,IS,AU,TRUE,TRUE,1994Q1
sunshine oilsands ltd,power,gascap,MW,2035,7459.055955,NA,IS,AU,TRUE,TRUE,1994Q1
sunshine oilsands ltd,power,gascap,MW,2036,7666.291462,NA,IS,AU,TRUE,TRUE,1994Q1
sunshine oilsands ltd,power,gascap,MW,2037,7873.526968,NA,IS,AU,TRUE,TRUE,1994Q1
sunshine oilsands ltd,power,gascap,MW,2038,8080.762474,NA,IS,AU,TRUE,TRUE,1994Q1
sunshine oilsands ltd,power,gascap,MW,2039,8287.99798,NA,IS,AU,TRUE,TRUE,1994Q1
sunshine oilsands ltd,power,gascap,MW,2040,8495.233486,NA,IS,AU,TRUE,TRUE,1994Q1
sunshine oilsands ltd,oil and gas,oil,GJ per day,2015,24073981.27,4569485.148,HN,BL,TRUE,TRUE,1994Q1
sunshine oilsands ltd,oil and gas,oil,GJ per day,2016,25519679.1,4531452.776,HN,BL,TRUE,TRUE,1994Q1
sunshine oilsands ltd,oil and gas,oil,GJ per day,2017,26965376.93,4493420.405,HN,BL,TRUE,TRUE,1994Q1
sunshine oilsands ltd,oil and gas,oil,GJ per day,2018,28411074.76,4455388.033,HN,BL,TRUE,TRUE,1994Q1
sunshine oilsands ltd,oil and gas,oil,GJ per day,2019,29856772.59,4417355.661,HN,BL,TRUE,TRUE,1994Q1
sunshine oilsands ltd,oil and gas,oil,GJ per day,2020,31302470.42,4379323.289,HN,BL,TRUE,TRUE,1994Q1
sunshine oilsands ltd,oil and gas,oil,GJ per day,2021,32748168.25,4341290.917,HN,BL,TRUE,TRUE,1994Q1
sunshine oilsands ltd,oil and gas,oil,GJ per day,2022,34193866.07,4303258.545,HN,BL,TRUE,TRUE,1994Q1
sunshine oilsands ltd,oil and gas,oil,GJ per day,2023,35639563.9,4265226.173,HN,BL,TRUE,TRUE,1994Q1
sunshine oilsands ltd,oil and gas,oil,GJ per day,2024,37085261.73,4227193.801,HN,BL,TRUE,TRUE,1994Q1
sunshine oilsands ltd,oil and gas,oil,GJ per day,2025,38530959.56,4189161.429,HN,BL,TRUE,TRUE,1994Q1
sunwin bus,automotive,ice,cars produced,2002,1184760.689,0.474053907,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2003,1161182.942,0.455601518,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2004,1137605.194,0.437149128,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2005,1114027.447,0.418696738,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2006,1090449.699,0.400244349,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2007,1066871.951,0.381791959,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2008,1043294.204,0.363339569,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2009,1019716.456,0.34488718,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2010,996138.7087,0.32643479,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2011,972560.9611,0.307982401,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2012,948983.2136,0.289530011,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2013,925405.466,0.271077621,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2014,901827.7184,0.252625232,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2015,878249.9708,0.234172842,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2016,854672.2233,0.215720452,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2017,831094.4757,0.197268063,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2018,807516.7281,0.178815673,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2019,783938.9805,0.160363284,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2020,760361.233,0.141910894,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2021,736783.4854,0.123458504,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2022,713205.7378,0.105006115,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2023,689627.9902,0.086553725,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2024,666050.2427,0.068101335,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2025,642472.4951,0.049648946,PR,SB,TRUE,FALSE,1994Q1
sunwin bus,automotive,ice,cars produced,2026,618894.7475,0.031196556,PR,SB,TRUE,FALSE,1994Q1
suzuki motor corp,shipping,d,active ships,2013,5.718717001,55557854.43,XK,NC,TRUE,TRUE,1994Q1
suzuki motor corp,shipping,d,active ships,2014,8.403507396,56335138.22,XK,NC,TRUE,TRUE,1994Q1
suzuki motor corp,shipping,d,active ships,2015,11.08829779,57112422,XK,NC,TRUE,TRUE,1994Q1
suzuki motor corp,shipping,d,active ships,2016,13.77308819,57889705.79,XK,NC,TRUE,TRUE,1994Q1
suzuki motor corp,shipping,d,active ships,2017,16.45787858,58666989.57,XK,NC,TRUE,TRUE,1994Q1
suzuki motor corp,shipping,d,active ships,2018,19.14266897,59444273.35,XK,NC,TRUE,TRUE,1994Q1
suzuki motor corp,shipping,d,active ships,2019,21.82745937,60221557.14,XK,NC,TRUE,TRUE,1994Q1
suzuki motor corp,shipping,d,active ships,2020,24.51224976,60998840.92,XK,NC,TRUE,TRUE,1994Q1
suzuki motor corp,shipping,d,active ships,2021,27.19704016,61776124.71,XK,NC,TRUE,TRUE,1994Q1
suzuki motor corp,shipping,d,active ships,2022,29.88183055,62553408.49,XK,NC,TRUE,TRUE,1994Q1
suzuki motor corp,shipping,d,active ships,2023,32.56662095,63330692.27,XK,NC,TRUE,TRUE,1994Q1
suzuki motor corp,shipping,d,active ships,2024,35.25141134,64107976.06,XK,NC,TRUE,TRUE,1994Q1
suzuki motor corp,shipping,d,active ships,2025,37.93620174,64885259.84,XK,NC,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2002,57466.59159,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2003,69286.12867,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2004,81105.66575,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2005,92925.20284,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2006,104744.7399,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2007,116564.277,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2008,128383.8141,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2009,140203.3512,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2010,152022.8883,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2011,163842.4253,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2012,175661.9624,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2013,187481.4995,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2014,199301.0366,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2015,211120.5737,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2016,222940.1108,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2017,234759.6478,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2018,246579.1849,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2019,258398.722,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2020,270218.2591,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2021,282037.7962,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2022,293857.3333,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2023,305676.8703,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2024,317496.4074,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2025,329315.9445,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,electric,cars produced,2026,341135.4816,0,AT,AW,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2013,35068.00678,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2014,34987.49881,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2015,34906.99084,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2016,34826.48287,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2017,34745.9749,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2018,34665.46692,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2019,34584.95895,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2020,34504.45098,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2021,34423.94301,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2022,34343.43503,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2023,34262.92706,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2024,34182.41909,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2025,34101.91112,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2026,34021.40315,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2027,33940.89517,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2028,33860.3872,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2029,33779.87923,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2030,33699.37126,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2031,33618.86328,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2032,33538.35531,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2033,33457.84734,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2034,33377.33937,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2035,33296.8314,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2036,33216.32342,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2037,33135.81545,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2038,33055.30748,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2039,32974.79951,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,power,gascap,MW,2040,32894.29153,NA,SG,GQ,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2002,581941.4799,0.344619954,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2003,557874.1167,0.346144888,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2004,533806.7536,0.347669823,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2005,509739.3904,0.349194757,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2006,485672.0273,0.350719692,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2007,461604.6641,0.352244626,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2008,437537.301,0.35376956,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2009,413469.9378,0.355294495,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2010,389402.5747,0.356819429,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2011,365335.2115,0.358344364,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2012,341267.8483,0.359869298,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2013,317200.4852,0.361394232,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2014,293133.122,0.362919167,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2015,269065.7589,0.364444101,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2016,244998.3957,0.365969036,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2017,220931.0326,0.36749397,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2018,196863.6694,0.369018904,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2019,172796.3062,0.370543839,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2020,148728.9431,0.372068773,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2021,124661.5799,0.373593708,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2022,100594.2168,0.375118642,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2023,76526.85362,0.376643576,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2024,52459.49047,0.378168511,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2025,28392.12731,0.379693445,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,hybrid,cars produced,2026,4324.764155,0.38121838,FJ,AG,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2002,1754819.449,0.246969308,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2003,1767705.542,0.249443609,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2004,1780591.635,0.251917909,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2005,1793477.729,0.25439221,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2006,1806363.822,0.256866511,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2007,1819249.915,0.259340811,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2008,1832136.008,0.261815112,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2009,1845022.101,0.264289412,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2010,1857908.194,0.266763713,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2011,1870794.287,0.269238013,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2012,1883680.381,0.271712314,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2013,1896566.474,0.274186615,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2014,1909452.567,0.276660915,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2015,1922338.66,0.279135216,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2016,1935224.753,0.281609516,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2017,1948110.846,0.284083817,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2018,1960996.94,0.286558117,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2019,1973883.033,0.289032418,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2020,1986769.126,0.291506719,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2021,1999655.219,0.293981019,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2022,2012541.312,0.29645532,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2023,2025427.405,0.29892962,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2024,2038313.498,0.301403921,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2025,2051199.592,0.303878221,MS,IS,TRUE,TRUE,1994Q1
suzuki motor corp,automotive,ice,cars produced,2026,2064085.685,0.306352522,MS,IS,TRUE,TRUE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2002,4498275.052,0.036796903,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2003,4491651.209,0.050828321,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2004,4485027.366,0.064859738,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2005,4478403.523,0.078891155,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2006,4471779.68,0.092922573,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2007,4465155.837,0.10695399,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2008,4458531.994,0.120985407,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2009,4451908.151,0.135016824,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2010,4445284.307,0.149048242,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2011,4438660.464,0.163079659,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2012,4432036.621,0.177111076,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2013,4425412.778,0.191142494,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2014,4418788.935,0.205173911,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2015,4412165.092,0.219205328,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2016,4405541.249,0.233236745,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2017,4398917.406,0.247268163,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2018,4392293.563,0.26129958,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2019,4385669.72,0.275330997,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2020,4379045.877,0.289362415,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2021,4372422.034,0.303393832,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2022,4365798.191,0.317425249,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2023,4359174.348,0.331456666,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2024,4352550.505,0.345488084,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2025,4345926.662,0.359519501,MK,AU,TRUE,FALSE,1994Q1
tagaz/doninvest,automotive,ice,cars produced,2026,4339302.819,0.373550918,MK,AU,TRUE,FALSE,1994Q1
tanzania govt,shipping,b,active ships,2013,39.15995319,21376399.59,EC,MS,TRUE,FALSE,1994Q1
tanzania govt,shipping,b,active ships,2014,36.5175278,22881024.81,EC,MS,TRUE,FALSE,1994Q1
tanzania govt,shipping,b,active ships,2015,33.8751024,24385650.03,EC,MS,TRUE,FALSE,1994Q1
tanzania govt,shipping,b,active ships,2016,31.23267701,25890275.24,EC,MS,TRUE,FALSE,1994Q1
tanzania govt,shipping,b,active ships,2017,28.59025162,27394900.46,EC,MS,TRUE,FALSE,1994Q1
tanzania govt,shipping,b,active ships,2018,25.94782623,28899525.67,EC,MS,TRUE,FALSE,1994Q1
tanzania govt,shipping,b,active ships,2019,23.30540084,30404150.89,EC,MS,TRUE,FALSE,1994Q1
tanzania govt,shipping,b,active ships,2020,20.66297545,31908776.1,EC,MS,TRUE,FALSE,1994Q1
tanzania govt,shipping,b,active ships,2021,18.02055005,33413401.32,EC,MS,TRUE,FALSE,1994Q1
tanzania govt,shipping,b,active ships,2022,15.37812466,34918026.53,EC,MS,TRUE,FALSE,1994Q1
tanzania govt,shipping,b,active ships,2023,12.73569927,36422651.75,EC,MS,TRUE,FALSE,1994Q1
tanzania govt,shipping,b,active ships,2024,10.09327388,37927276.96,EC,MS,TRUE,FALSE,1994Q1
tanzania govt,shipping,b,active ships,2025,7.450848486,39431902.18,EC,MS,TRUE,FALSE,1994Q1
tanzania govt,shipping,c,active ships,2013,16.20400534,55724085.34,CH,IM,TRUE,FALSE,1994Q1
tanzania govt,shipping,c,active ships,2014,15.61213333,51779860.21,CH,IM,TRUE,FALSE,1994Q1
tanzania govt,shipping,c,active ships,2015,15.02026132,47835635.08,CH,IM,TRUE,FALSE,1994Q1
tanzania govt,shipping,c,active ships,2016,14.4283893,43891409.95,CH,IM,TRUE,FALSE,1994Q1
tanzania govt,shipping,c,active ships,2017,13.83651729,39947184.83,CH,IM,TRUE,FALSE,1994Q1
tanzania govt,shipping,c,active ships,2018,13.24464528,36002959.7,CH,IM,TRUE,FALSE,1994Q1
tanzania govt,shipping,c,active ships,2019,12.65277326,32058734.57,CH,IM,TRUE,FALSE,1994Q1
tanzania govt,shipping,c,active ships,2020,12.06090125,28114509.44,CH,IM,TRUE,FALSE,1994Q1
tanzania govt,shipping,c,active ships,2021,11.46902924,24170284.31,CH,IM,TRUE,FALSE,1994Q1
tanzania govt,shipping,c,active ships,2022,10.87715722,20226059.18,CH,IM,TRUE,FALSE,1994Q1
tanzania govt,shipping,c,active ships,2023,10.28528521,16281834.06,CH,IM,TRUE,FALSE,1994Q1
tanzania govt,shipping,c,active ships,2024,9.693413197,12337608.93,CH,IM,TRUE,FALSE,1994Q1
tanzania govt,shipping,c,active ships,2025,9.101541184,8393383.8,CH,IM,TRUE,FALSE,1994Q1
tanzania govt,shipping,e,active ships,2013,4.555821124,18228726.4,BS,KY,TRUE,FALSE,1994Q1
tanzania govt,shipping,e,active ships,2014,4.562348636,20641258.58,BS,KY,TRUE,FALSE,1994Q1
tanzania govt,shipping,e,active ships,2015,4.568876147,23053790.75,BS,KY,TRUE,FALSE,1994Q1
tanzania govt,shipping,e,active ships,2016,4.575403658,25466322.92,BS,KY,TRUE,FALSE,1994Q1
tanzania govt,shipping,e,active ships,2017,4.58193117,27878855.09,BS,KY,TRUE,FALSE,1994Q1
tanzania govt,shipping,e,active ships,2018,4.588458681,30291387.27,BS,KY,TRUE,FALSE,1994Q1
tanzania govt,shipping,e,active ships,2019,4.594986192,32703919.44,BS,KY,TRUE,FALSE,1994Q1
tanzania govt,shipping,e,active ships,2020,4.601513704,35116451.61,BS,KY,TRUE,FALSE,1994Q1
tanzania govt,shipping,e,active ships,2021,4.608041215,37528983.78,BS,KY,TRUE,FALSE,1994Q1
tanzania govt,shipping,e,active ships,2022,4.614568726,39941515.96,BS,KY,TRUE,FALSE,1994Q1
tanzania govt,shipping,e,active ships,2023,4.621096237,42354048.13,BS,KY,TRUE,FALSE,1994Q1
tanzania govt,shipping,e,active ships,2024,4.627623749,44766580.3,BS,KY,TRUE,FALSE,1994Q1
tanzania govt,shipping,e,active ships,2025,4.63415126,47179112.48,BS,KY,TRUE,FALSE,1994Q1
tap oil ltd,oil and gas,gas,GJ per day,2017,2858780.416,5102607.935,BW,FO,TRUE,TRUE,1994Q1
tap oil ltd,oil and gas,gas,GJ per day,2018,8351375.73,4697460.785,BW,FO,TRUE,TRUE,1994Q1
tap oil ltd,oil and gas,gas,GJ per day,2019,13843971.04,4292313.635,BW,FO,TRUE,TRUE,1994Q1
tap oil ltd,oil and gas,gas,GJ per day,2020,19336566.36,3887166.485,BW,FO,TRUE,TRUE,1994Q1
tap oil ltd,oil and gas,gas,GJ per day,2021,24829161.67,3482019.335,BW,FO,TRUE,TRUE,1994Q1
tap oil ltd,oil and gas,gas,GJ per day,2022,30321756.99,3076872.185,BW,FO,TRUE,TRUE,1994Q1
tap oil ltd,oil and gas,gas,GJ per day,2023,35814352.3,2671725.035,BW,FO,TRUE,TRUE,1994Q1
tap oil ltd,oil and gas,gas,GJ per day,2024,41306947.62,2266577.885,BW,FO,TRUE,TRUE,1994Q1
tap oil ltd,oil and gas,gas,GJ per day,2025,46799542.93,1861430.735,BW,FO,TRUE,TRUE,1994Q1
tap oil ltd,oil and gas,oil,GJ per day,2014,21681507.58,4197629.329,MC,AT,TRUE,TRUE,1994Q1
tap oil ltd,oil and gas,oil,GJ per day,2015,23363420.31,4028696.798,MC,AT,TRUE,TRUE,1994Q1
tap oil ltd,oil and gas,oil,GJ per day,2016,25045333.03,3859764.267,MC,AT,TRUE,TRUE,1994Q1
tap oil ltd,oil and gas,oil,GJ per day,2017,26727245.76,3690831.736,MC,AT,TRUE,TRUE,1994Q1
tap oil ltd,oil and gas,oil,GJ per day,2018,28409158.48,3521899.205,MC,AT,TRUE,TRUE,1994Q1
tap oil ltd,oil and gas,oil,GJ per day,2019,30091071.2,3352966.674,MC,AT,TRUE,TRUE,1994Q1
tap oil ltd,oil and gas,oil,GJ per day,2020,31772983.93,3184034.143,MC,AT,TRUE,TRUE,1994Q1
