name_company,sector,technology,production_unit,year,production,emission_factor,country_of_domicile,plant_location,number_of_assets,is_ultimate_owner,is_ultimate_listed_owner,ald_timestamp
tesla inc,automotive,electric,cars produced,2009,374742.4378697194,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,automotive,electric,cars produced,2010,365876.2548786693,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,automotive,electric,cars produced,2011,357010.07188761915,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,automotive,electric,cars produced,2012,348143.888896569,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,automotive,electric,cars produced,2013,339277.7059055189,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,automotive,electric,cars produced,2014,330411.5229144688,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,automotive,electric,cars produced,2015,321545.33992341865,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,automotive,electric,cars produced,2016,312679.1569323685,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,automotive,electric,cars produced,2017,303812.9739413184,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,automotive,electric,cars produced,2018,294946.7909502683,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,automotive,electric,cars produced,2019,286080.60795921815,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,automotive,electric,cars produced,2020,277214.424968168,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,automotive,electric,cars produced,2021,268348.2419771179,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,automotive,electric,cars produced,2022,259482.05898606777,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,automotive,electric,cars produced,2023,250615.87599501765,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,automotive,electric,cars produced,2024,241749.69300396752,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,automotive,electric,cars produced,2025,232883.5100129174,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,automotive,electric,cars produced,2026,224017.32702186727,0,MD,FR,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2013,15258.371163260146,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2014,15243.456707579455,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2015,15228.542251898763,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2016,15213.627796218072,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2017,15198.71334053738,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2018,15183.79888485669,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2019,15168.884429175998,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2020,15153.969973495308,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2021,15139.055517814617,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2022,15124.141062133926,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2023,15109.226606453234,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2024,15094.312150772543,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2025,15079.397695091851,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2026,15064.48323941116,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2027,15049.568783730469,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2028,15034.654328049777,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2029,15019.739872369086,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2030,15004.825416688394,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2031,14989.910961007703,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2032,14974.996505327012,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2033,14960.08204964632,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2034,14945.16759396563,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2035,14930.25313828494,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2036,14915.338682604248,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2037,14900.424226923556,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2038,14885.509771242865,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2039,14870.595315562174,NA,JM,RW,1,TRUE,TRUE,1994Q1
tesla inc,power,renewablescap,MW,2040,14855.680859881482,NA,JM,RW,1,TRUE,TRUE,1994Q1
thanh trung transport co ltd,shipping,b,active ships,2013,33.855530409142375,46189138.26497689,CW,MS,9,TRUE,FALSE,1994Q1
thanh trung transport co ltd,shipping,b,active ships,2014,32.91395512471596,45970989.51816509,CW,MS,9,TRUE,FALSE,1994Q1
thanh trung transport co ltd,shipping,b,active ships,2015,31.972379840289552,45752840.77135328,CW,MS,9,TRUE,FALSE,1994Q1
thanh trung transport co ltd,shipping,b,active ships,2016,31.030804555863142,45534692.02454148,CW,MS,9,TRUE,FALSE,1994Q1
thanh trung transport co ltd,shipping,b,active ships,2017,30.089229271436732,45316543.277729675,CW,MS,9,TRUE,FALSE,1994Q1
thanh trung transport co ltd,shipping,b,active ships,2018,29.14765398701032,45098394.530917875,CW,MS,9,TRUE,FALSE,1994Q1
thanh trung transport co ltd,shipping,b,active ships,2019,28.20607870258391,44880245.784106076,CW,MS,9,TRUE,FALSE,1994Q1
thanh trung transport co ltd,shipping,b,active ships,2020,27.264503418157496,44662097.03729427,CW,MS,9,TRUE,FALSE,1994Q1
thanh trung transport co ltd,shipping,b,active ships,2021,26.32292813373109,44443948.29048247,CW,MS,9,TRUE,FALSE,1994Q1
thanh trung transport co ltd,shipping,b,active ships,2022,25.381352849304676,44225799.54367066,CW,MS,9,TRUE,FALSE,1994Q1
thanh trung transport co ltd,shipping,b,active ships,2023,24.439777564878263,44007650.79685886,CW,MS,9,TRUE,FALSE,1994Q1
thanh trung transport co ltd,shipping,b,active ships,2024,23.498202280451856,43789502.050047055,CW,MS,9,TRUE,FALSE,1994Q1
thanh trung transport co ltd,shipping,b,active ships,2025,22.556626996025443,43571353.303235255,CW,MS,9,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2002,1023223.4765253388,0.3239405399974872,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2003,1004902.7606995297,0.3285438202219248,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2004,986582.0448737204,0.3331471004463625,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2005,968261.3290479111,0.3377503806708001,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2006,949940.6132221019,0.3423536608952378,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2007,931619.8973962928,0.3469569411196754,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2008,913299.1815704835,0.351560221344113,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2009,894978.4657446742,0.3561635015685507,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2010,876657.749918865,0.3607667817929883,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2011,858337.0340930559,0.365370062017426,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2012,840016.3182672466,0.3699733422418636,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2013,821695.6024414373,0.3745766224663013,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2014,803374.8866156281,0.3791799026907389,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2015,785054.170789819,0.38378318291517655,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2016,766733.4549640097,0.3883864631396142,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2017,748412.7391382004,0.39298974336405185,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2018,730092.0233123912,0.39759302358848947,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2019,711771.3074865821,0.40219630381292715,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2020,693450.5916607728,0.4067995840373648,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2021,675129.8758349635,0.41140286426180245,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2022,656809.1600091544,0.41600614448624007,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2023,638488.4441833452,0.42060942471067775,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2024,620167.7283575359,0.42521270493511537,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2025,601847.0125317266,0.42981598515955305,NL,JO,5,TRUE,FALSE,1994Q1
tianjin meiya,automotive,ice,cars produced,2026,583526.2967059175,0.43441926538399067,NL,JO,5,TRUE,FALSE,1994Q1
tiger head cement,cement,integrated facility,tons per year,2013,1140800.334346015,0.5731006980805775,LS,CV,4,TRUE,FALSE,1994Q1
tiger head cement,cement,integrated facility,tons per year,2014,1306594.1979152074,0.5822835143863975,LS,CV,4,TRUE,FALSE,1994Q1
tiger head cement,cement,integrated facility,tons per year,2015,1472388.0614843995,0.5914663306922174,LS,CV,4,TRUE,FALSE,1994Q1
tiger head cement,cement,integrated facility,tons per year,2016,1638181.9250535918,0.6006491469980373,LS,CV,4,TRUE,FALSE,1994Q1
tiger head cement,cement,integrated facility,tons per year,2017,1803975.788622784,0.6098319633038572,LS,CV,4,TRUE,FALSE,1994Q1
tiger head cement,cement,integrated facility,tons per year,2018,1969769.6521919766,0.6190147796096772,LS,CV,4,TRUE,FALSE,1994Q1
tiger head cement,cement,integrated facility,tons per year,2019,2135563.5157611687,0.6281975959154972,LS,CV,4,TRUE,FALSE,1994Q1
tiger head cement,cement,integrated facility,tons per year,2020,2301357.3793303613,0.6373804122213171,LS,CV,4,TRUE,FALSE,1994Q1
tiger head cement,cement,integrated facility,tons per year,2021,2467151.242899553,0.6465632285271371,LS,CV,4,TRUE,FALSE,1994Q1
tiger head cement,cement,integrated facility,tons per year,2022,2632945.1064687455,0.6557460448329571,LS,CV,4,TRUE,FALSE,1994Q1
tiger head cement,cement,integrated facility,tons per year,2023,2798738.970037938,0.6649288611387769,LS,CV,4,TRUE,FALSE,1994Q1
tiger head cement,cement,integrated facility,tons per year,2024,2964532.8336071298,0.6741116774445969,LS,CV,4,TRUE,FALSE,1994Q1
tiger head cement,cement,integrated facility,tons per year,2025,3130326.6971763223,0.6832944937504168,LS,CV,4,TRUE,FALSE,1994Q1
titan florida,cement,integrated facility,tons per year,2013,7711809.530583909,0.6312042075084807,TO,PM,6,TRUE,FALSE,1994Q1
titan florida,cement,integrated facility,tons per year,2014,7229651.180470382,0.6399567003890685,TO,PM,6,TRUE,FALSE,1994Q1
titan florida,cement,integrated facility,tons per year,2015,6747492.830356855,0.6487091932696563,TO,PM,6,TRUE,FALSE,1994Q1
titan florida,cement,integrated facility,tons per year,2016,6265334.480243327,0.657461686150244,TO,PM,6,TRUE,FALSE,1994Q1
titan florida,cement,integrated facility,tons per year,2017,5783176.130129801,0.6662141790308319,TO,PM,6,TRUE,FALSE,1994Q1
titan florida,cement,integrated facility,tons per year,2018,5301017.780016273,0.6749666719114197,TO,PM,6,TRUE,FALSE,1994Q1
titan florida,cement,integrated facility,tons per year,2019,4818859.429902746,0.68371916479200745,TO,PM,6,TRUE,FALSE,1994Q1
titan florida,cement,integrated facility,tons per year,2020,4336701.079789219,0.6924716576725952,TO,PM,6,TRUE,FALSE,1994Q1
titan florida,cement,integrated facility,tons per year,2021,3854542.7296756925,0.701224150553183,TO,PM,6,TRUE,FALSE,1994Q1
titan florida,cement,integrated facility,tons per year,2022,3372384.3795621656,0.7099766434337709,TO,PM,6,TRUE,FALSE,1994Q1
titan florida,cement,integrated facility,tons per year,2023,2890226.0294486377,0.7187291363143586,TO,PM,6,TRUE,FALSE,1994Q1
titan florida,cement,integrated facility,tons per year,2024,2408067.679335111,0.7274816291949464,TO,PM,6,TRUE,FALSE,1994Q1
titan florida,cement,integrated facility,tons per year,2025,1925909.329221584,0.7362341220755342,TO,PM,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2002,3656991.5801305803,0.059477726085259315,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2003,3568270.824862596,0.06847170279639489,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2004,3479550.069594612,0.07746567950753047,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2005,3390829.3143266276,0.08645965621866605,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2006,3302108.5590586434,0.09545363292980164,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2007,3213387.803790659,0.10444760964093722,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2008,3124667.048522675,0.1134415863520728,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2009,3035946.2932546907,0.12243556306320838,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2010,2947225.5379867065,0.13142953977434393,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2011,2858504.7827187222,0.14042351648547952,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2012,2769784.027450738,0.14941749319661513,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2013,2681063.272182754,0.15841146990775068,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2014,2592342.5169147695,0.16740544661888626,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2015,2503621.7616467853,0.17639942333002184,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2016,2414901.006378801,0.18539340004115742,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2017,2326180.251110817,0.194387376752293,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2018,2237459.4958428326,0.20338135346342856,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2019,2148738.7405748484,0.21237533017456417,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2020,2060017.9853068641,0.22136930688569972,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2021,1971297.23003888,0.2303632835968353,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2022,1882576.4747708957,0.23935726030797091,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2023,1793855.7195029114,0.24835123701910647,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2024,1705134.9642349272,0.25734521373024205,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2025,1616414.208966943,0.26633919044137766,DO,GQ,6,TRUE,FALSE,1994Q1
tofas,automotive,ice,cars produced,2026,1527693.4536989587,0.2753331671525132,DO,GQ,6,TRUE,FALSE,1994Q1
toyota motor corp,automotive,electric,cars produced,2002,53440.125161704374,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2003,68504.09885360007,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2004,83568.07254549576,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2005,98632.04623739145,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2006,113696.01992928714,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2007,128759.99362118283,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2008,143823.96731307852,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2009,158887.94100497421,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2010,173951.9146968699,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2011,189015.8883887656,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2012,204079.8620806613,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2013,219143.83577255698,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2014,234207.80946445267,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2015,249271.78315634836,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2016,264335.75684824405,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2017,279399.7305401397,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2018,294463.70423203544,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2019,309527.67792393116,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2020,324591.6516158268,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2021,339655.6253077225,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2022,354719.5989996182,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2023,369783.5726915139,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2024,384847.5463834096,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2025,399911.5200753053,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,electric,cars produced,2026,414975.49376720097,0,BY,LR,10,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2002,2104.002547913231,0.2751266603735857,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2003,2124.6223144841692,0.2745145078187893,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2004,2145.242081055107,0.27390235526399287,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2005,2165.8618476260453,0.27329020270919646,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2006,2186.4816141969836,0.2726780501544001,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2007,2207.1013807679215,0.2720658975996037,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2008,2227.7211473388597,0.2714537450448073,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2009,2248.340913909798,0.2708415924900109,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2010,2268.960680480736,0.2702294399352145,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2011,2289.580447051674,0.2696172873804181,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2012,2310.2002136226124,0.2690051348256217,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2013,2330.8199801935502,0.2683929822708253,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2014,2351.4397467644885,0.2677808297160289,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2015,2372.059513335427,0.2671686771612325,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2016,2392.6792799063646,0.2665565246064361,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2017,2413.299046477303,0.2659443720516397,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2018,2433.918813048241,0.2653322194968433,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2019,2454.538579619179,0.2647200669420469,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2020,2475.1583461901173,0.2641079143872505,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2021,2495.7781127610556,0.2634957618324541,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2022,2516.3978793319934,0.2628836092776577,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2023,2537.0176459029317,0.26227145672286134,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2024,2557.63741247387,0.26165930416806493,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2025,2578.257179044808,0.2610471516132685,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,automotive,fuelcell,cars produced,2026,2598.876945615746,0.2604349990584721,MC,CR,7,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2013,31171.69575705634,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2014,31736.364361295793,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2015,32301.032965535243,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2016,32865.7015697747,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2017,33430.37017401415,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2018,33995.038778253605,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2019,34559.707382493056,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2020,35124.375986732506,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2021,35689.044590971964,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2022,36253.713195211414,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2023,36818.381799450864,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2024,37383.05040369032,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2025,37947.71900792977,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2026,38512.38761216922,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2027,39077.05621640868,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2028,39641.72482064813,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2029,40206.39342488758,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2030,40771.06202912704,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2031,41335.73063336649,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2032,41900.39923760594,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2033,42465.06784184539,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2034,43029.73644608485,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2035,43594.4050503243,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2036,44159.073654563756,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2037,44723.742258803206,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2038,45288.410863042656,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2039,45853.07946728211,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,power,gascap,MW,2040,46417.748071521564,NA,KN,CY,2,TRUE,TRUE,1994Q1
toyota motor corp,automotive,hybrid,cars produced,2002,1687126.7855810118,0.3653161522902032,LV,IE,9,TRUE,TRUE,1994Q1
toyota motor corp,automotive,hybrid,cars produced,2003,1628324.2170379614,0.351319171974005,LV,IE,9,TRUE,TRUE,1994Q1
toyota motor corp,automotive,hybrid,cars produced,2004,1569521.648494911,0.33732219165780675,LV,IE,9,TRUE,TRUE,1994Q1
toyota motor corp,automotive,hybrid,cars produced,2005,1510719.0799518605,0.3233252113416085,LV,IE,9,TRUE,TRUE,1994Q1
toyota motor corp,automotive,hybrid,cars produced,2006,1451916.51140881,0.3093282310254103,LV,IE,9,TRUE,TRUE,1994Q1
toyota motor corp,automotive,hybrid,cars produced,2007,1393113.9428657596,0.29533125070921207,LV,IE,9,TRUE,TRUE,1994Q1
toyota motor corp,automotive,hybrid,cars produced,2008,1334311.3743227092,0.28133427039301384,LV,IE,9,TRUE,TRUE,1994Q1
toyota motor corp,automotive,hybrid,cars produced,2009,1275508.8057796587,0.2673372900768156,LV,IE,9,TRUE,TRUE,1994Q1
toyota motor corp,automotive,hybrid,cars produced,2010,1216706.2372366083,0.2533403097606174,LV,IE,9,TRUE,TRUE,1994Q1
toyota motor corp,automotive,hybrid,cars produced,2011,1157903.6686935578,0.23934332944441913,LV,IE,9,TRUE,TRUE,1994Q1
toyota motor corp,automotive,hybrid,cars produced,2012,1099101.1001505074,0.2253463491282209,LV,IE,9,TRUE,TRUE,1994Q1
toyota motor corp,automotive,hybrid,cars produced,2013,1040298.531607457,0.21134936881202268,LV,IE,9,TRUE,TRUE,1994Q1
toyota motor corp,automotive,hybrid,cars produced,2014,981495.9630644065,0.19735238849582445,LV,IE,9,TRUE,TRUE,1994Q1
toyota motor corp,automotive,hybrid,cars produced,2015,922693.3945213561,0.18335540817962623,LV,IE,9,TRUE,TRUE,1994Q1
toyota motor corp,automotive,hybrid,cars produced,2016,863890.8259783057,0.16935842786342797,LV,IE,9,TRUE,TRUE,1994Q1
toyota motor corp,automotive,hybrid,cars produced,2017,805088.2574352552,0.15536144754722978,LV,IE,9,TRUE,TRUE,1994Q1
